test_id,cart_vm_util,cart_perf_cpi,cart_perf_llc,cart_vm_netW,cart_vm_netR,cart_95th_latency,cart_workload,cart_workload_fail,cart_cont_cpu5s_avg,cart_cont_memW5s_avg,cart_cont_memR5s_avg,cart_cont_netW5s_avg,cart_cont_netR5s_avg,catalogue_vm_util,catalogue_perf_cpi,catalogue_perf_llc,catalogue_vm_netW,catalogue_vm_netR,catalogue_95th_latency,catalogue_workload,catalogue_workload_fail,catalogue_cont_cpu5s_avg,catalogue_cont_memW5s_avg,catalogue_cont_memR5s_avg,catalogue_cont_netW5s_avg,catalogue_cont_netR5s_avg,dispatch_vm_util,dispatch_perf_cpi,dispatch_perf_llc,dispatch_vm_netW,dispatch_vm_netR,dispatch_95th_latency,dispatch_workload,dispatch_workload_fail,dispatch_cont_cpu5s_avg,dispatch_cont_memW5s_avg,dispatch_cont_memR5s_avg,dispatch_cont_netW5s_avg,dispatch_cont_netR5s_avg,mongodb_vm_util,mongodb_perf_cpi,mongodb_perf_llc,mongodb_vm_netW,mongodb_vm_netR,mongodb_95th_latency,mongodb_workload,mongodb_workload_fail,mongodb_cont_cpu5s_avg,mongodb_cont_memW5s_avg,mongodb_cont_memR5s_avg,mongodb_cont_netW5s_avg,mongodb_cont_netR5s_avg,mysql_vm_util,mysql_perf_cpi,mysql_perf_llc,mysql_vm_netW,mysql_vm_netR,mysql_95th_latency,mysql_workload,mysql_workload_fail,mysql_cont_cpu5s_avg,mysql_cont_memW5s_avg,mysql_cont_memR5s_avg,mysql_cont_netW5s_avg,mysql_cont_netR5s_avg,payment_vm_util,payment_perf_cpi,payment_perf_llc,payment_vm_netW,payment_vm_netR,payment_95th_latency,payment_workload,payment_workload_fail,payment_cont_cpu5s_avg,payment_cont_memW5s_avg,payment_cont_memR5s_avg,payment_cont_netW5s_avg,payment_cont_netR5s_avg,rabbitmq_vm_util,rabbitmq_perf_cpi,rabbitmq_perf_llc,rabbitmq_vm_netW,rabbitmq_vm_netR,rabbitmq_95th_latency,rabbitmq_workload,rabbitmq_workload_fail,rabbitmq_cont_cpu5s_avg,rabbitmq_cont_memW5s_avg,rabbitmq_cont_memR5s_avg,rabbitmq_cont_netW5s_avg,rabbitmq_cont_netR5s_avg,ratings_vm_util,ratings_perf_cpi,ratings_perf_llc,ratings_vm_netW,ratings_vm_netR,ratings_95th_latency,ratings_workload,ratings_workload_fail,ratings_cont_cpu5s_avg,ratings_cont_memW5s_avg,ratings_cont_memR5s_avg,ratings_cont_netW5s_avg,ratings_cont_netR5s_avg,redis_vm_util,redis_perf_cpi,redis_perf_llc,redis_vm_netW,redis_vm_netR,redis_95th_latency,redis_workload,redis_workload_fail,redis_cont_cpu5s_avg,redis_cont_memW5s_avg,redis_cont_memR5s_avg,redis_cont_netW5s_avg,redis_cont_netR5s_avg,shipping_vm_util,shipping_perf_cpi,shipping_perf_llc,shipping_vm_netW,shipping_vm_netR,shipping_95th_latency,shipping_workload,shipping_workload_fail,shipping_cont_cpu5s_avg,shipping_cont_memW5s_avg,shipping_cont_memR5s_avg,shipping_cont_netW5s_avg,shipping_cont_netR5s_avg,user_vm_util,user_perf_cpi,user_perf_llc,user_vm_netW,user_vm_netR,user_95th_latency,user_workload,user_workload_fail,user_cont_cpu5s_avg,user_cont_memW5s_avg,user_cont_memR5s_avg,user_cont_netW5s_avg,user_cont_netR5s_avg,web_vm_util,web_perf_cpi,web_perf_llc,web_vm_netW,web_vm_netR,web_95th_latency,web_workload,web_workload_fail,web_cont_cpu5s_avg,web_cont_memW5s_avg,web_cont_memR5s_avg,web_cont_netW5s_avg,web_cont_netR5s_avg
Jul09_red_50_iperf_none_3555552,2.552873563218391,1.0316704567860835,352313.31111111114,0,0,210.0,608,0,2.227807718333333,0,0.0,393232.3333333333,347067.0,2.4571905031091013,1.0776924270520833,309506.93333333335,0,0,110.0,608,0,1.2859724676000155,0,0.0,307474.0,251309.0,1.7553358443188953,1.0536225008414681,318391.23333333334,0,0,0,0,0,0.09590868800003971,0,0.0,4294.0,19634.0,1.8751443694364922,1.0361672745738582,313641.0266666667,0,0,0,0,0,1.180931498600333,185139.2,0.0,159285.2,117223.0,2.22954802259887,1.0854711388231004,361502.86666666664,0,0,0,0,0,14.263509643400585,3425894.4,0.0,54927809.4,369452.4,2.2059956948449924,1.0708283530581435,344201.0133333333,0,0,600.0,300,0,2.2505194035999807,0,0.0,88540.2,99185.2,2.3456140350877193,1.0344671244256838,395612.3,0,0,0,0,0,6.349199652500857,0.0,0.0,26325.0,42525.5,1.8419426178053573,1.0828607170662763,239618.34666666668,0,0,420.0,180,0,2.213343569399774,0.0,0.0,207716.2,231753.8,1.7666666666666666,1.1082285172600987,147694.93333333332,0,0,0,0,0,0.735719479999716,20480.0,0.0,266709.0,434929.0,2.752607716702916,1.035941682042253,506857.9333333333,0,0,320.0,300,0,38.923857693801665,0,0.0,112358264.0,56419207.0,1.756128170979806,1.0665747459065098,232682.56,0,0,300.0,261,0,0.6732352899999654,0,0.0,86777.0,72023.2,4.868852459016393,0.9770943101557545,590326.2666666666,0,0,350.0,304,0,12.213296505499557,0.0,0.0,293142327.5,292835279.5
Jul09_red_100_iperf_none_2555552,3.0655737704918034,1.0790847625306934,287217.4666666667,0,0,430.0,950,0,4.852070956499574,0,0.0,707133.0,669689.0,3.2476243400944704,1.0943979349827926,368497.42666666664,0,0,700.0,950,0,1.8315220811999553,0,0.0,325561.8,300745.8,2.745614035087719,1.1109145603700503,494355.23333333334,0,0,0,0,0,0.16445353100001903,0,0.0,5594.0,32635.5,2.383867838532146,1.0656608879653078,381359.5466666667,0,0,0,0,0,1.3472447441999378,175308.8,0.0,219628.6,188758.4,2.956359525155455,1.1273659686119484,470859.24000000005,0,0,0,0,0,22.095497164200605,4478566.4,0.0,87857921.2,548562.8,2.7826281109832096,1.1004294162110446,410577.30666666664,0,0,980.0,457,0,2.748508495799996,0,0.0,99504.2,127459.6,2.793859649122807,1.0551863623155593,426479.9666666667,0,0,0,0,0,5.392073454999434,0.0,0.0,61568.5,116291.5,2.141757700725835,1.1090716995724343,267985.92000000004,0,0,740.0,292,0,3.1641061073998342,0.0,0.0,245707.8,278734.6,2.016949152542373,1.1581208466229256,173556.33333333334,0,0,0,0,0,1.1084720939998078,0.0,0.0,260175.0,408219.0,3.531030444964871,1.0869330547123233,623280.3066666666,0,0,1300.0,460,0,62.145128538597234,0,0.0,120060495.4,75320374.6,2.0572208755305588,1.0868923774335784,269318.85333333333,0,0,870.0,469,0,0.8326601055999759,0,0.0,121360.8,130408.4,6.89344262295082,0.9922590442831833,745910.3333333333,0,0,1000.0,475,0,14.91688696499989,0.0,0.0,357010714.5,356409157.0
Jul09_red_10_iperf_none_2245552,1.5730223123732252,0.9872725404120268,179068.96666666667,0,0,120.0,124,0,0.7463585084999522,0,0.0,101030.0,93166.0,1.9675407739047008,1.0097751196859144,306395.3,0,0,83.0,124,0,0.7139947815001051,0,0,162100.5,146833.5,1.6768207282913163,0.9935633786824414,255322.09999999998,0,0,0,0,0,0.07606905200000824,0,0.0,2702.0,4272.5,1.6047585420574495,1.0059094927765917,235262.76,0,0,0,0,0,0.7821629970004438,192512.0,0.0,40465.6,36742.4,1.6648752967611729,1.0137654204661661,251430.26666666666,0,0,0,0,0,3.977247121801065,265420.8,0.0,17328061.2,116257.0,1.655878312863607,1.0072608145788826,281993.26666666666,0,0,240.0,61,0,0.6201567989998509,0,240298.66666666666,14871.0,16257.2,1.8258086253369272,1.0243422140710372,299621.1,0,0,0,0,0,5.661094824500992,0.0,0.0,8709.5,21657.0,1.4729374907857877,0.9983532578946251,169429.89333333334,0,0,300.0,36,0,0.8855458269999985,0.0,0.0,59501.4,59138.0,1.5294117647058822,1.0049191741395427,116243.33333333333,0,0,0,0,0,0.35491943000033643,0.0,0.0,36973.0,62359.0,1.805519107141825,1.0138802621101672,340324.5066666667,0,0,70.0,62,0,12.109625710003275,0,0.0,36167030.0,20040947.2,1.5087357127558074,1.0008611263660223,193242.47999999998,0,0,88.0,57,0,0.1876007669999808,0,0.0,20783.8,23913.0,2.536723163841808,1.0071083779895464,372992.1,0,0,10.0,62,0,3.7037330515018994,0.0,0.0,78845163.5,78858129.0
Jul09_red_60_iperf_none_2255552,2.3770491803278686,1.049875488312859,259256.23333333334,0,0,280.0,620,0,3.5004907375000585,0,0.0,560931.5,577903.5,3.448224043715847,1.011033306350388,453969.20000000007,0,0,150.0,620,0,2.9391772905000835,0,0,654664.5,695113.5,2.3891242937853105,1.0518669584485552,428009.43333333335,0,0,0,0,0,0.07871317799995303,0,0.0,3910.0,16919.5,2.246901917199222,1.03391899544269,334924.18666666665,0,0,0,0,0,1.079927101800274,154009.6,0.0,157656.0,162501.8,2.385081967213115,1.0862880427857244,405175.8266666667,0,0,0,0,0,16.815663662999214,2393702.4,0.0,51121218.2,371524.0,2.5476031656302998,1.052336062909227,371741.02666666673,0,0,410.0,300,0,2.0027319329998763,0,0.0,68602.0,108057.8,2.6846045197740116,1.0017072998195444,407696.93333333335,0,0,0,0,0,6.652749734997542,0.0,0.0,34478.0,136811.0,1.9937946700594218,1.081522870923642,231622.2,0,0,760.0,203,0,2.3456376330000124,0.0,0.0,197970.4,223176.4,2.087719298245614,1.098613219495008,130463.93333333333,0,0,0,0,0,0.9082663190001767,0.0,0.0,184536.0,303316.0,3.048750706613906,1.0531714783428143,548578.0800000001,0,0,510.0,300,0,43.43181041879343,0,0.0,94990004.4,53226145.8,2.0241012366983027,1.0512874190315027,241608.04000000004,0,0,380.0,351,0,0.6302263855999968,0,0.0,83515.2,117612.4,5.940027322404372,0.9651202319308259,671010.7666666667,0,0,390.0,310,0,11.18683911449898,0.0,0.0,321082360.0,320825125.5
Jul09_red_30_iperf_none_2255552,2.169352597943873,1.0252322368086353,222083.6,0,0,170.0,390,0,2.1571346480002376,0,0.0,368632.5,389347.5,2.6838010558488468,1.0211116919734646,363645.5,0,0,94.0,390,0,1.9397960994999721,0,0,524151.0,542648.0,2.100925925925926,1.0280179356149965,322174.23333333334,0,0,0,0,0,0.09705064600001911,0,0.0,3057.0,12412.5,2.038786894995199,1.0225589410026665,276374.05333333334,0,0,0,0,0,0.9741776644004062,165478.4,0.0,114728.2,120088.8,2.2332033163745995,1.0737869993808784,325622.5333333333,0,0,0,0,0,9.489494471198487,1016627.2,0.0,34989197.4,242167.2,2.21780829924021,1.0297023186318104,290020.96,0,0,300.0,192,0,1.2168742414001656,0,0.0,51577.2,82382.2,2.192239072256913,0.9991032272000528,343296.43333333335,0,0,0,0,0,6.486393165499635,0.0,0.0,21036.5,49381.5,1.753855246437477,1.049859269416991,202372.6,0,0,420.0,117,0,1.6673194658000967,0.0,0.0,145122.6,157948.2,1.4406779661016949,1.083146863519056,120088.13333333333,0,0,0,0,0,0.5589672000000974,32768.0,0.0,168138.0,278812.0,2.567345558951561,1.0392880135167943,423894.5333333333,0,0,240.0,193,0,26.75242336260344,0,0.0,64289062.0,38717001.0,1.7985014355839586,1.04316264968909,217543.6,0,0,170.0,184,0,0.41012125240006014,0,0.0,57488.8,82274.6,4.155737704918033,0.9856365858489284,512867.8333333334,0,0,75.0,195,0,9.35048371800167,0.0,0.0,239594057.5,239574144.5
Jul09_red_40_iperf_none_5555552,2.0618638754582643,1.0636365902473277,273380.4666666667,0,0,230.0,452,0,1.2627532424001793,0,0.0,169147.2,146920.6,2.299198767334361,1.056373307398903,275355.9866666667,0,0,120.0,452,0,1.4710246688000912,0,0.0,246337.0,203331.8,2.236979969183359,1.047601427287895,345947.73333333334,0,0,0,0,0,0.09850327649997481,0,0.0,4870.0,23663.5,1.8210774818401938,1.024962690405677,302440.64,0,0,0,0,0,1.110536303600489,144179.2,0.0,122299.2,88488.6,2.2897837521917013,1.0878391572867148,368997.61333333334,0,0,0,0,0,13.268057956399014,1841561.6,0.0,48157392.6,306953.0,2.0903852080123264,1.047576534168403,299682.64,0,0,320.0,221,0,1.574407453199941,0,0.0,70406.0,79210.6,2.327429742388759,1.0290550941469714,439356.1,0,0,0,0,0,5.1982789150015805,0.0,0.0,27437.5,34566.0,1.7961479198767336,1.0546764319996043,215015.56,0,0,700.0,135,0,1.8363500161999375,0.0,0.0,167075.2,184469.2,1.8644067796610169,1.0946399488417413,147198.8,0,0,0,0,0,0.8927670430002763,0.0,0.0,197407.0,337863.0,2.64374596391718,1.0532876256087387,499782.0133333333,0,0,190.0,221,0,36.49487592879829,0,0.0,89597374.8,52619304.2,1.745762711864407,1.0610396132285231,231473.62666666665,0,0,220.0,246,0,0.7459905446000239,0,0.0,76381.0,64371.0,4.462295081967213,0.9927470882842844,579695.7,0,0,200.0,226,0,12.587182763500106,0.0,0.0,255235321.0,255287690.5
Jul09_red_50_iperf_none_2245552,2.1065573770491803,1.0221431022203618,248311.53333333333,0,0,230.0,572,0,2.784951856999669,0,0.0,379746.0,382917.5,3.058627396499028,1.0116975002677815,454509.19999999995,0,0,120.0,572,0,2.3632157864997225,0,0,400245.5,423416.5,2.2476459510357816,1.0491596963358045,388044.93333333335,0,0,0,0,0,0.04276701299999974,0,0.0,3503.0,3595.0,1.9414837454848566,1.037531654934702,295307.4533333333,0,0,0,0,0,1.0164875188002385,199065.6,0.0,122233.4,129387.2,2.2895928945779955,1.0758491752059016,375149.30666666664,0,0,0,0,0,11.85010043540019,3493068.8,0.0,48013618.4,360551.4,2.272575715476521,1.0540364843708268,373901.88333333336,0,0,380.0,282,0,2.0373462692501008,0,0.0,74675.75,83207.25,2.3024307518371963,1.024479918786858,431473.8666666667,0,0,0,0,0,5.477785684500191,0.0,0.0,15824.0,106443.0,1.8034673432214419,1.0710599450125111,214303.52000000002,0,0,470.0,189,0,1.8726556905998564,0.0,0.0,144184.8,157914.6,1.5892857142857142,1.1065530256188856,139122.86666666667,0,0,0,0,0,0.7436905710001156,16384.0,0.0,110495.0,183123.0,2.6472295944275706,1.0490932511426474,502542.21333333326,0,0,390.0,282,0,35.166166096405505,0,0.0,87523835.2,43956472.8,1.7781085536896537,1.0582617757578034,231530.68,0,0,250.0,290,0,0.540581643400003,0,0.0,67029.8,89391.2,4.918032786885246,0.9837437231678474,573580.4666666666,0,0,390.0,286,0,8.809333256999594,0.0,0.0,239767177.5,239611622.0
Jul09_red_70_iperf_none_3555552,2.6559322033898303,1.051766312736487,384296.22222222225,0,0,230.0,634,0,2.4929534193337113,0,0.0,317001.0,277460.0,2.4361384335154828,1.0955403897481226,323377.61333333334,0,0,130.0,634,0,1.4348310088000176,0,0.0,267726.2,408578.8,2.225314465408805,1.0852703308421363,405011.6666666667,0,0,0,0,0,0.1423532264999603,0,0.0,4905.0,27706.5,1.8005365363023191,1.0407889635180019,296866.72,0,0,0,0,0,1.1389867348001417,144179.2,0.0,174516.0,131003.8,2.433879781420765,1.1206007961212099,409263.7733333333,0,0,0,0,0,19.780611227601593,2293760.0,0.0,72175531.0,603662.6,2.41954802259887,1.0814433915261668,370260.6533333334,0,0,390.0,305,0,2.083184549199953,0,0.0,71337.4,268346.6,2.663157894736842,1.0562625514754251,500307.76666666666,0,0,0,0,0,4.906659024498026,0.0,0.0,42767.5,55451.5,1.8602202568498236,1.0863830602490323,233011.21333333338,0,0,700.0,183,0,2.402649831399984,0.0,0.0,210659.2,424904.0,1.85,1.14792160008099,159060.2,0,0,0,0,0,0.8738169519997427,0.0,0.0,178526.0,296025.0,3.0076271186440677,1.0750002285937295,589751.2133333334,0,0,790.0,305,0,55.00227727659531,0,0.0,98194585.2,62938329.8,1.8076462597635146,1.0798403938672643,231574.4666666667,0,0,560.0,388,0,0.7970010446000231,0,0.0,98989.0,82476.2,5.6792349726775955,0.9981272301760304,664239.5666666667,0,0,330.0,317,0,13.217112204999722,0.0,0.0,196845002.0,196516377.0
Jul09_red_50_iperf_none_4555552,2.3942090395480227,1.0823000122970219,312393.2166666667,0,0,220.0,574,0,1.7402848150002423,0,0.0,230978.0,201716.0,2.3607558629833827,1.0842391361070434,299756.36,0,0,140.0,574,0,1.348855706800002,0,0.0,241000.4,198255.0,2.1206896551724137,1.0423878878147204,337255.2,0,0,0,0,0,0.09626892900004247,0,0.0,4188.0,18152.0,2.011623009758603,1.0555499778930826,308238.79999999993,0,0,0,0,0,1.1321021293996096,179404.8,0.0,148222.4,106949.4,2.2912583182093162,1.096336829548188,365858.41333333333,0,0,0,0,0,15.153061333799736,2129100.8,0.0,52289914.4,353499.4,2.2796882914474965,1.0628174722801191,323243.81333333335,0,0,330.0,282,0,1.8966752372000457,0,0.0,72731.6,80099.8,2.206112852664577,1.0437596613808513,374423.30000000005,0,0,0,0,0,5.222919691498589,0.0,0.0,33151.0,54936.5,1.8835890573892358,1.08277324934121,230458.82666666666,0,0,480.0,174,0,2.290205513799876,0.0,0.0,183872.8,205041.4,1.7543859649122806,1.112317872136476,156773.2,0,0,0,0,0,0.8937162369998077,0.0,0.0,194117.0,326280.0,2.7924878238846675,1.0518464004108723,479040.4133333333,0,0,290.0,282,0,34.19991482880273,0,0.0,93574285.4,54582111.4,1.761543264942016,1.0758243134448722,244387.49333333335,0,0,270.0,292,0,0.7263591797999851,0,0.0,72717.6,60711.6,4.745901639344263,0.9888672835500996,596779.9666666667,0,0,130.0,287,0,10.160049994998673,0.0,0.0,283461705.0,283111573.0
Jul09_red_90_iperf_none_2455552,2.6475409836065573,1.0585099588778537,271948.8,0,0,440.0,878,0,4.217166438499589,0,0.0,625530.0,589595.0,3.0992636843567656,1.1093598290579119,408716.43333333335,0,0,400.0,878,0,2.248784515500052,0,0.0,392000.5,350614.25,2.2968579234972677,1.0653752838672808,418103.19999999995,0,0,0,0,0,0.11118790750004637,0,0.0,4668.0,21135.5,2.2575909974993054,1.0413767035653727,342684.99999999994,0,0,0,0,0,1.2708353315997953,185139.2,0.0,189107.0,162284.4,2.7292349726775957,1.1112313410749959,433133.21333333326,0,0,0,0,0,21.956749230001016,3416064.0,0.0,90881847.8,589077.8,2.6072677595628413,1.0804420616654071,395262.81333333335,0,0,720.0,419,0,2.7400983080001877,0,0.0,100773.4,124786.4,2.5820621468926555,1.0235932112711041,489122.19999999995,0,0,0,0,0,6.722541987500563,0.0,0.0,43099.0,104790.0,2.118688524590164,1.109167070914695,262877.4,0,0,1100.0,268,0,3.0370355581997672,0.0,0.0,230586.4,260907.4,2.0,1.164670114074478,179391.53333333333,0,0,0,0,0,0.9979649530000643,0.0,0.0,213303.0,337416.0,3.229453551912568,1.056658890215871,607718.0533333335,0,0,840.0,419,0,55.41975574079979,0,0.0,159078758.0,81717367.2,2.011214226173937,1.0886561083510435,264641.07999999996,0,0,770.0,432,0,0.798529815600061,0,0.0,97084.2,103988.0,6.073770491803279,0.9679739196801596,708887.7666666666,0,0,640.0,439,0,13.634397793498579,0.0,0.0,393214236.0,393575467.0
Jul09_red_90_iperf_none_2355552,2.9508196721311473,1.0257561000791906,303996.76666666666,0,0,260.0,824,0,3.356042601499894,0,0.0,616547.5,643567.5,3.470856102003643,1.0785172993388104,474582.0,0,0,170.0,824,0,2.3773329896668542,0,0.0,592565.0,606267.0,2.3717699360933593,1.048823447142929,461758.1666666666,0,0,0,0,0,0.15185499250005918,0,0.0,5378.0,31091.0,2.2660276002593314,1.052726855101657,370050.9866666667,0,0,0,0,0,1.3212319905997503,229376.0,0.0,202151.8,210786.2,2.602675711324666,1.0951778569427444,438635.24000000005,0,0,0,0,0,22.005455802600228,4193484.8,0.0,79386802.8,487778.0,2.482393257386311,1.0628881769234773,399155.44,0,0,500.0,381,0,2.310583528599983,0,0.0,104854.2,154233.4,2.740205612670186,1.0084473021552398,460614.80000000005,0,0,0,0,0,6.5022186489972,0.0,0.0,34585.0,105890.5,1.9391019922688078,1.0943067687406265,248164.5333333333,0,0,900.0,240,0,2.6469079182000312,0.0,0.0,236360.0,267456.0,1.6842105263157894,1.1262580180033102,132672.6,0,0,0,0,0,0.8567902929999036,24576.0,0.0,346566.0,548784.0,3.2911364267852177,1.065725253172933,632279.5066666666,0,0,860.0,383,0,65.33566081839926,0,0.0,141668962.6,92788776.4,1.869026013309135,1.0678134921227218,247372.4533333333,0,0,580.0,436,0,0.7851593118000636,0,0.0,127607.0,166812.0,6.467213114754099,0.9809055202565302,735457.3999999999,0,0,580.0,412,0,15.054863425500685,0.0,0.0,416372658.0,419570878.0
Jul09_red_20_iperf_none_3555552,2.0203550515847195,1.020028977807138,253719.04444444444,0,0,110.0,240,0,1.0423028493332918,0,0.0,152264.66666666666,132115.0,1.8744083457526082,1.0368139936419127,223761.4,0,0,96.0,240,0,0.6036794951999696,0,0.0,118777.4,99042.6,1.4658365261813537,1.0188892762160504,225028.53333333333,0,0,0,0,0,0.07027753499989475,0,0.0,3609.0,13973.0,1.778729150062873,1.0237318548014798,267331.1066666667,0,0,0,0,0,0.8585633205999784,121241.6,0.0,70419.2,54462.6,1.7455336617405581,1.056687911987979,256446.57333333333,0,0,0,0,0,7.000353578600425,865894.4,0.0,24228169.8,173318.0,1.9256777271741488,1.0274154168239966,247850.76,0,0,310.0,119,0,0.9141886630000726,0,0.0,34661.4,39431.4,1.7528505392912173,1.035081654630383,283722.9,0,0,0,0,0,4.861812860000924,0.0,0.0,26836.5,29486.5,1.6898933505830058,1.0374210367138175,183613.56,0,0,300.0,78,0,1.2279215577998825,0.0,0.0,95132.8,101923.6,1.709090909090909,1.0651564664334359,119275.26666666666,0,0,0,0,0,0.5380733280003369,0.0,0.0,79966.0,135443.0,1.95299118908726,1.0436739818107164,353363.73333333334,0,0,150.0,119,0,18.15008033100353,0,0.0,39870044.4,20202699.0,1.7255653082549636,1.0366260178207805,194334.8,0,0,110.0,135,0,0.341433570600028,0,0.0,38226.6,33015.0,2.879272020005557,1.0146421174272404,412753.4666666667,0,0,26.0,120,0,5.527825423001218,0.0,0.0,96047592.5,96023006.0
Jul09_red_50_iperf_none_5555552,2.267736408261554,1.059494083324444,289957.3466666666,0,0,270.0,590,0,1.656446576000075,0,0.0,214330.6,187114.4,2.7484728516541947,1.0581181884830906,336641.7866666667,0,0,160.0,590,0,1.8603517451999867,0,0.0,245743.6,203133.4,2.7,1.039931983317821,435146.4333333333,0,0,0,0,0,0.06551352199999566,0,0.0,2970.0,9057.0,2.0776198066714437,1.0400631473306259,306522.68000000005,0,0,0,0,0,1.1002461342004395,147456.0,0.0,142041.2,103712.8,2.686775956284153,1.0803514245531685,398249.72000000003,0,0,0,0,0,17.23985702800015,1255833.6,0.0,50997966.2,311819.0,2.4520533481522646,1.0456790767316735,355695.72000000003,0,0,460.0,292,0,2.0615846222001055,0,0.0,68800.8,76737.8,2.1271929824561404,1.0196347240190988,334057.5333333333,0,0,0,0,0,6.178359586500591,0.0,0.0,20363.5,52168.5,1.889023930657622,1.0723734431805336,233159.38666666666,0,0,770.0,164,0,2.236727552000029,0.0,0.0,166674.6,185523.6,1.6896551724137931,1.130607440440816,169066.8,0,0,0,0,0,0.8967002989998036,0.0,0.0,173938.0,295527.0,2.9985273687135314,1.0421431484143937,515913.36,0,0,350.0,292,0,41.22151686740615,0,0.0,93784593.2,52137003.6,1.7738826877197689,1.0731976885418946,229691.4,0,0,230.0,246,0,0.8031065575999083,0,0.0,76794.2,64650.2,5.196721311475409,0.9771533033575879,642363.6333333333,0,0,350.0,295,0,14.58939604399712,0.0,0.0,227570302.5,227586774.5
Jul09_red_80_iperf_none_3555552,3.0744990892531874,1.0709935071890462,414578.39999999997,0,0,350.0,814,0,2.894766606000052,0,0.0,385726.0,340580.0,2.6473224043715846,1.0955774483003764,345262.96,0,0,380.0,814,0,1.5773964627999972,0,0.0,360176.6,294278.0,2.3994252873563218,1.0808875209618756,383478.1666666667,0,0,0,0,0,0.12737791249995345,0,0.0,5927.0,32311.5,1.8844730679156911,1.0471450264372724,313347.62666666665,0,0,0,0,0,1.2789444978002025,203161.6,0.0,213709.6,157093.4,2.6523497267759564,1.1127888735861773,406634.7866666667,0,0,0,0,0,19.37119596200041,2817228.8,0.0,75811172.8,449523.8,2.6174863387978142,1.0890249528611018,382788.48000000004,0,0,1000.0,400,0,2.395722540400027,0,0.0,88065.6,97705.0,2.542740046838407,1.0346056600230424,466257.6666666666,0,0,0,0,0,6.552718972998264,0.0,0.0,57658.0,75680.5,1.8796061805162991,1.0848014250270843,238769.7066666667,0,0,900.0,257,0,2.8639944464000053,0.0,0.0,211766.0,240320.8,1.8833333333333333,1.1400664475350637,182168.33333333334,0,0,0,0,0,0.9745841020003354,0.0,0.0,173881.0,287539.0,3.291693989071038,1.0787787322702418,596504.5466666666,0,0,1100.0,401,0,53.747969781399206,0,0.0,122086600.6,75655954.6,1.8669945355191255,1.0850201337415866,248897.82666666666,0,0,1200.0,403,0,0.8388005007999538,0,0.0,115027.8,95091.2,6.090163934426229,0.9965637138293334,716271.4333333333,0,0,1300.0,407,0,18.094646532998212,0.0,0.0,363314435.5,362784643.5
Jul09_red_40_iperf_none_2555552,2.4195355191256827,1.062267576904377,239891.4,0,0,170.0,480,0,2.464523993500279,0,0.0,357684.5,313891.0,2.497041537575531,1.0687116477182195,316982.00000000006,0,0,94.0,480,0,1.1282687807998513,0,0.0,228759.6,188421.8,1.8508771929824563,1.016730074943287,344279.60000000003,0,0,0,0,0,0.08085381349995524,0,0.0,3368.0,16026.0,1.9047073770713379,1.0500954117658226,315578.8133333333,0,0,0,0,0,1.0812626713999465,150732.8,0.0,130050.6,940504.4,2.201123519412591,1.0763208617291273,357498.29333333333,0,0,0,0,0,14.300906530000043,1554022.4,0.0,52640898.0,1182971.2,2.174295696869292,1.0515775902908904,328822.4533333333,0,0,350.0,237,0,1.7940722560000524,0,0.0,67778.0,75817.6,2.1298921417565486,1.0281789849084275,366728.73333333334,0,0,0,0,0,4.7545530429991345,0.0,0.0,29593.0,48991.5,1.7938437194681618,1.057513677208497,221882.32,0,0,340.0,126,0,2.0301274507999265,0.0,0.0,157424.4,1018304.0,1.7966101694915255,1.084753772688208,145053.93333333332,0,0,0,0,0,0.8104832889994213,0.0,0.0,183867.0,302448.0,2.5588460244804843,1.046247198831883,487586.84,0,0,330.0,237,0,36.27734350679757,0,0.0,97980513.0,50066477.2,1.7965009773670075,1.065149845701145,236365.26666666666,0,0,220.0,218,0,0.5892984230000067,0,0.0,71501.2,904246.4,4.573770491803279,0.9869269103391372,604109.3,0,0,460.0,240,0,12.046641627997758,0.0,0.0,269832849.5,269635283.5
